"vectorField:0","vectorField:1","vectorField:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.56657,0.27033,-0.32974,19.084,-0.21452,0.26239,-0.12951,-0.33355,-0.011149,-0.56751,0.21488,-0.79483,-43.645,-15.253,22.297
0.55691,0.26681,-0.32968,21.48,-0.22343,0.25454,-0.13627,-0.36673,-0.016555,-0.57695,0.24313,-0.77975,-42.293,-14.604,21.499
0.55039,0.26291,-0.32459,21.939,-0.14314,0.25117,-0.020139,-0.3726,-0.008989,-0.57723,0.24874,-0.77778,-42.037,-14.482,21.348
0.53767,0.25572,-0.315,22.368,-0.14596,0.24161,-0.029084,-0.37693,-0.011187,-0.575,0.25402,-0.77772,-41.801,-14.369,21.209
0.57193,0.26374,-0.32962,24.398,-0.16387,0.18343,-0.090356,-0.4105,-0.021891,-0.57493,0.2864,-0.76644,-40.705,-13.855,20.573
0.58197,0.26719,-0.33549,24.798,-0.16427,0.12602,-0.13105,-0.41985,-0.024846,-0.5758,0.29489,-0.76256,-40.476,-13.75,20.441
0.57137,0.26397,-0.33211,25.357,-0.20011,0.25568,-0.12045,-0.42948,-0.0096169,-0.57962,0.30223,-0.75677,-40.151,-13.6,20.253
0.55622,0.25822,-0.32603,26.114,-0.19512,0.25252,-0.11036,-0.43712,-0.010572,-0.58337,0.30768,-0.75168,-39.719,-13.4,20.001
0.54119,0.2488,-0.31755,28.56,-0.18535,0.21346,-0.11125,-0.47156,-0.017594,-0.58717,0.33789,-0.73557,-38.359,-12.771,19.201
0.55699,0.25486,-0.32641,29.391,-0.18359,0.19729,-0.11929,-0.48669,-0.018793,-0.5877,0.35145,-0.72876,-37.909,-12.565,18.937
0.57259,0.26048,-0.33473,30.159,-0.11635,0.17937,-0.027658,-0.49963,-0.01493,-0.58797,0.36303,-0.72284,-37.481,-12.369,18.687
0.58772,0.26633,-0.34371,30.579,-0.11773,0.16858,-0.035021,-0.50629,-0.016768,-0.58828,0.36886,-0.71963,-37.24,-12.26,18.546
0.5977,0.27112,-0.35113,31.035,-0.17138,0.31367,-0.042134,-0.51091,-0.0034894,-0.58975,0.37233,-0.71663,-36.972,-12.139,18.389
0.5973,0.27184,-0.35238,31.379,-0.17837,0.31944,-0.046628,-0.51227,-0.0043909,-0.59248,0.3723,-0.7144,-36.767,-12.045,18.268
0.53964,0.25139,-0.32266,33.644,-0.16629,0.24483,-0.0588,-0.53266,-0.013614,-0.59866,0.3875,-0.70104,-35.42,-11.421,17.466
0.54819,0.25261,-0.32599,34.529,-0.16763,0.21749,-0.074999,-0.54674,-0.018225,-0.5978,0.40021,-0.6946,-34.943,-11.2,17.181
0.55655,0.25526,-0.33021,34.826,-0.16863,0.20182,-0.081699,-0.55274,-0.022072,-0.59698,0.40579,-0.69206,-34.779,-11.125,17.084
0.5642,0.25883,-0.33505,35.093,-0.16907,0.19299,-0.08767,-0.55872,-0.022773,-0.59782,0.41057,-0.68851,-34.631,-11.057,16.995
0.61086,0.27983,-0.36545,36.006,-0.17212,0.16116,-0.11091,-0.58076,-0.02551,-0.6001,0.42834,-0.67558,-34.116,-10.821,16.689
0.64598,0.2956,-0.38885,36.419,-0.17451,0.14493,-0.12376,-0.59158,-0.026878,-0.60236,0.4364,-0.66836,-33.864,-10.705,16.538
0.66036,0.30449,-0.40163,36.823,-0.24938,0.34828,-0.12325,-0.59923,-0.010991,-0.60562,0.4413,-0.66218,-33.603,-10.586,16.38
0.65088,0.30194,-0.39742,37.197,-0.13509,0.34862,0.041017,-0.60105,0.0012624,-0.60774,0.44184,-0.65988,-33.356,-10.471,16.229
0.63602,0.29626,-0.38884,37.617,-0.14067,0.34622,0.035206,-0.60094,-0.00073033,-0.60857,0.44136,-0.65943,-33.083,-10.344,16.062
0.62211,0.29017,-0.37989,37.997,-0.14595,0.3031,0.0039905,-0.60213,-0.0055638,-0.60849,0.44239,-0.65881,-32.842,-10.232,15.915
0.58205,0.27351,-0.3545,38.625,-0.14453,0.27952,-0.0043934,-0.60649,-0.0083248,-0.60863,0.44594,-0.65629,-32.451,-10.049,15.677
0.57192,0.26681,-0.34506,40.225,-0.14625,0.21587,-0.036822,-0.62799,-0.018544,-0.60664,0.4645,-0.64516,-31.519,-9.611,15.111
0.60769,0.28027,-0.36577,40.896,-0.14909,0.18674,-0.055259,-0.64215,-0.023674,-0.60426,0.47702,-0.63822,-31.135,-9.4328,14.88
0.64129,0.29342,-0.38581,41.273,-0.15142,0.16858,-0.06769,-0.65165,-0.026775,-0.6034,0.485,-0.633,-30.906,-9.3276,14.742
0.6626,0.30368,-0.40173,41.691,-0.14691,0.099419,-0.10332,-0.66371,-0.030809,-0.60515,0.49371,-0.62454,-30.637,-9.2047,14.58
0.65599,0.3039,-0.40238,42.051,-0.20719,0.29363,-0.09127,-0.67142,-0.012028,-0.60912,0.4979,-0.61731,-30.399,-9.0952,14.435
0.64432,0.30137,-0.39902,42.383,-0.19986,0.28685,-0.079971,-0.67553,-0.012774,-0.6133,0.49915,-0.61214,-30.182,-8.9941,14.301
0.61785,0.29308,-0.38838,43.183,-0.18507,0.26584,-0.061382,-0.68704,-0.016013,-0.61758,0.50601,-0.60212,-29.668,-8.7518,13.98
0.60834,0.2891,-0.38345,43.578,-0.17931,0.2534,-0.056618,-0.69381,-0.018212,-0.61843,0.51077,-0.59721,-29.424,-8.6358,13.827
0.59255,0.28082,-0.37095,44.134,-0.11555,0.23602,0.014045,-0.70161,-0.009822,-0.61674,0.51748,-0.59317,-29.086,-8.475,13.614
0.5872,0.27733,-0.36502,44.492,-0.11504,0.22573,0.018629,-0.70619,-0.015773,-0.61442,0.52202,-0.59159,-28.873,-8.3746,13.481
0.58606,0.27696,-0.36238,44.882,-0.11029,0.21236,0.020115,-0.7127,-0.017655,-0.61268,0.52771,-0.58834,-28.644,-8.2665,13.339
0.64471,0.30114,-0.39627,46.554,-0.089461,0.15646,0.028823,-0.75002,-0.026989,-0.6081,0.5571,-0.56555,-27.663,-7.8045,12.736
0.67298,0.3129,-0.41481,46.92,-0.15536,0.35431,0.03138,-0.7564,-0.0078842,-0.6076,0.56187,-0.56135,-27.427,-7.6947,12.591
0.67267,0.31483,-0.4177,47.284,-0.1615,0.35574,0.028009,-0.75962,-0.0097841,-0.60972,0.56317,-0.55775,-27.182,-7.5803,12.439
0.67045,0.31499,-0.41815,47.616,-0.16723,0.29327,-0.014359,-0.76392,-0.016152,-0.61106,0.56557,-0.55383,-26.959,-7.4757,12.3
0.62808,0.29915,-0.39304,48.308,-0.15564,0.26344,-0.010514,-0.77593,-0.018545,-0.61274,0.57315,-0.5441,-26.495,-7.2563,12.01
0.62323,0.2952,-0.38641,49.677,-0.14237,0.19593,-0.024295,-0.80725,-0.027205,-0.60782,0.59673,-0.5239,-25.635,-6.8463,11.474
0.66516,0.3103,-0.40876,50.338,-0.13978,0.15799,-0.040476,-0.82701,-0.032623,-0.60114,0.61284,-0.51289,-25.222,-6.6522,11.219
0.68724,0.31786,-0.41905,50.634,-0.057417,0.14414,0.060604,-0.83509,-0.022001,-0.5973,0.61983,-0.50896,-25.025,-6.5606,11.098
0.69688,0.32258,-0.42374,51.075,-0.053908,0.081323,0.030415,-0.84604,-0.027618,-0.59559,0.62759,-0.5014,-24.722,-6.4203,10.914
0.70585,0.32738,-0.42979,51.48,-0.050928,0.076343,0.034388,-0.85749,-0.02895,-0.59472,0.63516,-0.49283,-24.44,-6.2897,10.742
0.71227,0.33089,-0.43487,51.745,-0.12961,0.30588,0.037112,-0.86239,-0.0080659,-0.59503,0.63804,-0.48871,-24.253,-6.2028,10.628
0.69381,0.3256,-0.42635,52.014,-0.13011,0.29841,0.036492,-0.86481,-0.0098809,-0.59797,0.63815,-0.48497,-24.062,-6.1136,10.511
0.61637,0.29629,-0.37905,53.95,-0.13369,0.20854,0.0077481,-0.90354,-0.030117,-0.59701,0.66164,-0.45367,-22.724,-5.4745,9.683
0.66588,0.31713,-0.4048,55.482,-0.12808,0.14245,-0.013393,-0.95818,-0.041233,-0.58468,0.69758,-0.41416,-21.777,-5.021,9.1054
0.72809,0.34386,-0.44334,56.085,-0.12721,0.113,-0.025095,-0.98459,-0.04639,-0.57774,0.71437,-0.39484,-21.376,-4.8305,8.8611
0.76491,0.35987,-0.46672,56.335,-0.12715,0.09941,-0.030951,-0.99648,-0.04871,-0.57486,0.72158,-0.38581,-21.194,-4.7447,8.7502
0.79207,0.3718,-0.48411,56.502,-0.021924,-0.019531,0.016697,-1.0033,-0.032711,-0.57314,0.72568,-0.38066,-21.066,-4.6848,8.6723
0.7674,0.36283,-0.46911,56.674,-0.13708,0.28888,0.017804,-1.0069,-0.0090014,-0.574,0.72699,-0.37683,-20.93,-4.6204,8.5887
0.72676,0.34759,-0.44391,56.999,-0.13361,0.2737,0.018838,-1.0101,-0.011234,-0.57518,0.72799,-0.3731,-20.681,-4.5022,8.4368
0.64531,0.31333,-0.3877,58.156,-0.12403,0.21552,0.012673,-1.029,-0.02136,-0.57286,0.73782,-0.35701,-19.84,-4.0953,7.9262
0.64667,0.30985,-0.38028,58.985,-0.11947,0.17281,0.0010757,-1.0502,-0.029722,-0.56291,0.75196,-0.34306,-19.303,-3.8361,7.6071
0.65761,0.31255,-0.38347,59.265,-0.1182,0.15742,-0.0041536,-1.0589,-0.032732,-0.55692,0.75854,-0.33831,-19.122,-3.7498,7.5012
0.70352,0.33657,-0.40405,60.671,-0.098993,0.08109,-0.0017992,-1.1153,-0.047389,-0.54431,0.78673,-0.29119,-18.196,-3.3082,6.9666
0.73074,0.35117,-0.42129,61.176,-0.090243,0.065163,0.0066849,-1.1399,-0.050212,-0.53907,0.79788,-0.2698,-17.841,-3.1379,6.7623
0.7287,0.35399,-0.42336,61.507,-0.18017,0.31083,0.011471,-1.1529,-0.028569,-0.53893,0.80225,-0.25682,-17.599,-3.0214,6.6227
0.71126,0.35027,-0.41675,61.876,-0.1801,0.30032,0.013406,-1.1641,-0.031807,-0.53994,0.80526,-0.24499,-17.331,-2.8902,6.4662
0.70022,0.34712,-0.41188,62.121,-0.18031,0.29242,0.013277,-1.1722,-0.034203,-0.53959,0.80789,-0.237,-17.156,-2.8039,6.3636
0.68142,0.34009,-0.39925,62.419,-0.13246,0.24101,0.030015,-1.1808,-0.02359,-0.53835,0.81103,-0.22894,-16.948,-2.7002,6.2413
0.65804,0.32821,-0.37886,62.964,-0.12459,0.21398,0.033163,-1.1952,-0.0294,-0.5322,0.81815,-0.2177,-16.576,-2.5144,6.0251
0.68855,0.33234,-0.37871,64.38,-0.10449,0.1373,0.031952,-1.2479,-0.045028,-0.50613,0.84395,-0.17769,-15.638,-2.0526,5.4973
0.74341,0.3507,-0.40213,64.962,-0.095796,0.10077,0.027517,-1.276,-0.051297,-0.48975,0.85758,-0.15715,-15.235,-1.8606,5.278
0.76519,0.35594,-0.41004,65.443,-0.088611,0.018071,-0.022478,-1.3016,-0.055587,-0.47721,0.86809,-0.13668,-14.878,-1.6931,5.0854
0.71686,0.33745,-0.38642,67.253,-0.15079,0.23556,0.020959,-1.3896,-0.041638,-0.44972,0.89139,-0.056336,-13.492,-1.0497,4.3437
0.70196,0.33091,-0.37866,67.528,-0.14652,0.2201,0.025336,-1.4017,-0.045878,-0.44582,0.89398,-0.045239,-13.295,-0.95687,4.2375
0.6933,0.32438,-0.37392,67.788,-0.14165,0.21491,0.019099,-1.4131,-0.041828,-0.43943,0.89755,-0.036128,-13.112,-0.87097,4.139
0.69013,0.31872,-0.37198,68.063,-0.136,0.1966,0.022125,-1.4252,-0.04659,-0.43109,0.9019,-0.027209,-12.921,-0.78234,4.0362
0.69479,0.31008,-0.37135,68.518,-0.10523,0.16987,0.030426,-1.4443,-0.037486,-0.41422,0.91005,-0.015073,-12.606,-0.63919,3.867
0.70905,0.30617,-0.37578,68.931,-0.094719,0.14586,0.039136,-1.461,-0.043322,-0.39858,0.91712,-0.0048574,-12.318,-0.51271,3.7137
0.73934,0.30693,-0.38795,69.428,-0.081794,0.11637,0.049857,-1.4841,-0.049573,-0.37875,0.92544,0.010365,-11.965,-0.36301,3.5272
0.78049,0.31304,-0.40599,69.877,-0.069594,0.088595,0.05999,-1.5075,-0.054551,-0.36014,0.93252,0.026695,-11.632,-0.2272,3.3533
0.81758,0.32057,-0.42282,70.184,-0.060791,0.068603,0.067314,-1.5247,-0.057631,-0.34716,0.93699,0.039149,-11.392,-0.1322,3.229
0.8398,0.32353,-0.43258,70.385,-0.056283,-0.027271,-0.016109,-1.5354,-0.049193,-0.33809,0.93996,0.046475,-11.227,-0.068053,3.1439
0.81297,0.25417,-0.40398,72.086,-0.090991,0.10912,-0.0066251,-1.6166,-0.046208,-0.25409,0.96254,0.094676,-9.7794,0.4333,2.4116
0.74911,0.15686,-0.33664,73.888,-0.07987,0.099475,-0.029462,-1.6952,-0.041034,-0.14681,0.98048,0.13082,-8.2901,0.83124,1.7002
0.64726,0.062613,-0.24913,75.919,-0.0529,0.04284,-0.038918,-1.7687,-0.031394,-0.031083,0.98634,0.16178,-6.7387,1.068,1.0532
0.617,0.044202,-0.2296,76.455,-0.044294,0.028833,-0.03805,-1.7842,-0.026247,-0.0073376,0.98554,0.16929,-6.3904,1.0973,0.92141
0.60279,0.035173,-0.22053,76.761,-0.039637,0.02119,-0.03751,-1.7918,-0.02314,0.0057084,0.98501,0.17243,-6.2014,1.1095,0.85169
0.58389,0.027659,-0.21178,77.062,-0.021759,0.17693,-0.037235,-1.7952,0.00012001,0.015868,0.9849,0.17238,-6.0197,1.1191,0.78557
0.54964,0.017248,-0.19796,77.545,-0.017946,0.17042,-0.036963,-1.795,0.00067258,0.02936,0.98547,0.1673,-5.7375,1.1302,0.68355
0.52875,0.011041,-0.18953,77.872,-0.015491,0.16627,-0.036706,-1.7947,0.0010708,0.038156,0.98575,0.16384,-5.5581,1.1349,0.61909
0.51277,0.0063737,-0.18306,78.139,-0.01354,0.163,-0.036458,-1.7944,0.0014143,0.045224,0.98592,0.16097,-5.4166,1.1373,0.56848
0.4789,0.0046293,-0.17059,78.416,-0.012349,0.099386,-0.011411,-1.7952,-0.0068983,0.047897,0.98582,0.16081,-5.2748,1.1387,0.51794
0.0024215,-0.081747,0.030373,0,-0.31223,0.14121,0.38313,0,-0.007597,1,0,0,-57.53,-45.572,57.56
0,9.2654e-05,-0.00090753,0,0.00050978,0,0,0,0,1,0,0,-25.288,-20.66,53.598
0,0.001,0,0,0,0,0,0,0,1,0,0,-48.826,31.718,20.258
8.2624e-06,0.00099317,-8.0487e-07,0,0.00041135,0.00049783,-8.1459e-08,0,0.00050124,1,0,0,-45.196,-29.27,-3.0798
0,0.001,0,0,-1.3821e-20,0,0,0,0,1,0,0,-70.281,-65.26,62.277
0,0.001,0,0,0,0,0,0,0,1,0,0,-29.888,-24.896,59.437
0.00040247,0.00055474,1.3271e-05,0,0.00056033,0.00050866,1.6879e-06,0,0.00074066,1,0,0,-121.77,12.955,-2.3026
0.00093973,3.0527e-05,0.00033643,0,-2.8426e-05,5.0744e-06,-2.0959e-05,0,-3.3656e-05,1,0,0,-108.02,-21.742,23.492
0,0.001,0,0,-1.3821e-20,0,0,0,0,1,0,0,-75.521,-69.664,29.832
0.00084084,-0.00042992,0.00032819,0,-1.3005e-05,1.903e-05,1.0277e-05,0,-1.5747e-05,1,0,0,-85.505,-1.2665,35.325
0.00097208,-0.0001875,0.00013886,0,1.2648e-05,1.3804e-06,4.4482e-06,0,1.2657e-05,1,0,0,-110,2.4684,9.6396
0.89613,-0.28761,0.33672,0,-0.013528,0.012111,-0.010715,0,-0.019222,0.13055,0.89725,0.42178,-126.62,-41.911,6.6173
0.89678,-0.28854,0.335,0.34441,-0.02681,0.013055,-0.0053964,-0.0084112,-0.029622,0.12699,0.8944,0.42885,-126.31,-42.011,6.733
0.9015,-0.28399,0.32475,2.0431,-0.022784,0.011135,-0.0064774,-0.055502,-0.025821,0.10815,0.87692,0.46831,-124.79,-42.496,7.2933
0.90378,-0.28506,0.31775,3.7426,-0.018383,0.010461,-0.0093987,-0.096642,-0.022594,0.095467,0.85879,0.50335,-123.25,-42.979,7.8393
0.89866,-0.29852,0.32036,5.4419,-0.011758,0.0017443,-0.015548,-0.12949,-0.016073,0.090013,0.84169,0.53241,-121.72,-43.473,8.3806
0.89203,-0.31187,0.32401,7.1409,-0.025213,0.0062152,-0.021367,-0.16981,-0.031384,0.080399,0.82024,0.56633,-120.2,-43.994,8.9281
0.89073,-0.31741,0.32346,8.8411,-0.020915,0.011716,-0.0068164,-0.21738,-0.024568,0.063854,0.79488,0.6034,-118.69,-44.531,9.4801
0.8933,-0.31853,0.31588,10.541,-0.016093,0.0087437,-0.0076238,-0.25489,-0.019577,0.052589,0.77292,0.63232,-117.17,-45.07,10.024
0.89281,-0.32511,0.31134,12.24,-0.0098421,0.0072584,-0.0099677,-0.28363,-0.014252,0.044842,0.75502,0.65417,-115.65,-45.616,10.556
0.89258,-0.32663,0.31061,12.488,-0.027463,0.011045,-0.010317,-0.28928,-0.031327,0.045096,0.75077,0.65903,-115.43,-45.697,10.634
0.89245,-0.32708,0.31016,12.821,-0.027002,0.0069301,-0.012279,-0.29952,-0.030179,0.041387,0.74452,0.66631,-115.13,-45.806,10.737
0.89105,-0.3285,0.31098,13.216,-0.031047,0.0057057,-0.021152,-0.31264,-0.036142,0.036987,0.73628,0.67567,-114.78,-45.935,10.86
0.88653,-0.3369,0.31503,14.916,-0.025353,0.0056321,-0.016472,-0.36849,-0.029582,0.012718,0.70177,0.71229,-113.27,-46.501,11.392
0.88525,-0.34093,0.31499,16.616,-0.018254,0.0081613,-0.0099297,-0.41239,-0.022079,-0.0043105,0.6723,0.74027,-111.76,-47.077,11.928
0.88485,-0.3452,0.31242,18.315,-0.010934,0.0070698,-0.0076668,-0.44348,-0.014512,-0.014936,0.65008,0.75972,-110.26,-47.66,12.461
0.88134,-0.34697,0.31242,20.013,-0.026999,0.0015602,-0.016238,-0.48085,-0.029487,-0.03101,0.62383,0.78095,-108.76,-48.249,12.991
0.88076,-0.35096,0.31667,21.716,-0.02099,0.0060121,-0.007661,-0.52557,-0.023033,-0.053239,0.59247,0.80383,-107.26,-48.843,13.526
0.87891,-0.3535,0.31956,23.416,-0.013794,0.0043952,-0.0080375,-0.55895,-0.01625,-0.069783,0.5683,0.81986,-105.76,-49.44,14.067
0.87839,-0.35468,0.31998,23.841,-0.011988,0.0055164,-0.0034619,-0.56529,-0.013596,-0.07249,0.56346,0.82296,-105.39,-49.591,14.203
0.87615,-0.35298,0.31929,25.54,-0.024066,-0.003721,-0.014041,-0.5975,-0.024326,-0.087878,0.53922,0.83757,-103.9,-50.193,14.746
0.87886,-0.35287,0.32034,26.057,-0.022027,0.0071323,-0.0032834,-0.60974,-0.022933,-0.095117,0.53044,0.84237,-103.45,-50.376,14.912
0.8795,-0.34892,0.32288,27.756,-0.015328,0.0038734,-0.0049557,-0.64318,-0.016436,-0.11294,0.50526,0.85555,-101.95,-50.971,15.458
0.8757,-0.35186,0.33019,29.455,-0.0073032,-0.003696,-0.0075353,-0.66358,-0.0075843,-0.12702,0.49092,0.86189,-100.46,-51.565,16.011
0.8695,-0.35652,0.33736,31.154,-0.020406,-0.01811,-0.0042247,-0.68084,-0.012731,-0.14087,0.47947,0.86618,-98.977,-52.17,16.58
0.87056,-0.35285,0.34272,32.855,-0.0081215,0.0025448,0.0035037,-0.69742,-0.006768,-0.1532,0.46795,0.87038,-97.498,-52.772,17.158
0.86871,-0.35058,0.3495,34.554,0.00054596,-0.0088236,-0.0036245,-0.70122,0.0023012,-0.16054,0.46709,0.86951,-96.02,-53.367,17.744
0.86562,-0.35307,0.35458,35.198,0.0037662,-0.0084501,-0.00053496,-0.69852,0.0060549,-0.16313,0.47085,0.867,-95.46,-53.594,17.971
0.86129,-0.35554,0.36004,35.921,0.0083378,-0.013547,-0.010558,-0.69337,0.0082052,-0.16376,0.47626,0.86392,-94.836,-53.85,18.229
0.84877,-0.36552,0.38018,37.621,0.0053458,-0.0083712,0.0070972,-0.67764,0.010303,-0.16981,0.49458,0.85238,-93.384,-54.465,18.859
0.8363,-0.37007,0.39897,39.321,0.012993,-0.028065,-0.0060384,-0.65283,0.018885,-0.17046,0.51969,0.83718,-91.947,-55.088,19.518
0.83251,-0.36706,0.40816,41.023,0.021973,-0.0056965,-0.0030363,-0.62042,0.019198,-0.16057,0.54747,0.82128,-90.53,-55.718,20.209
0.83036,-0.35702,0.40435,42.726,0.024563,0.0037472,0.030647,-0.57702,0.031762,-0.1396,0.58047,0.80223,-89.114,-56.341,20.91
0.83393,-0.3514,0.39773,43.061,0.02359,0.0064044,0.029245,-0.56679,0.029392,-0.13314,0.58746,0.79823,-88.835,-56.46,21.045
0.83847,-0.3461,0.39126,43.389,0.02254,0.008603,0.027462,-0.55755,0.026993,-0.12621,0.59327,0.79505,-88.561,-56.574,21.174
0.84504,-0.34025,0.3838,43.775,0.021183,0.010703,0.024854,-0.54768,0.024074,-0.11819,0.59919,0.79184,-88.236,-56.707,21.324
0.85094,-0.33612,0.37827,44.074,0.020046,0.011979,0.022469,-0.54083,0.021747,-0.11242,0.60321,0.78962,-87.982,-56.808,21.438
0.85359,-0.33452,0.37607,44.198,0.019552,0.01242,0.021388,-0.53819,0.020766,-0.11044,0.60485,0.78864,-87.877,-56.849,21.484
0.85656,-0.33289,0.37375,44.332,0.019005,0.01284,0.020161,-0.53548,0.019696,-0.10944,0.60693,0.78719,-87.762,-56.894,21.535
0.86418,-0.30679,0.33672,44.584,0.010029,0.16967,0.12871,-0.53301,-4.7815e-05,-0.094362,0.60354,0.79173,-87.544,-56.975,21.625
0.87335,-0.27797,0.2959,44.819,0.0017481,0.1852,0.13785,-0.53413,-0.0095134,-0.085905,0.59945,0.79579,-87.339,-57.045,21.7
0.91558,-0.16394,0.1345,45.562,-0.02384,0.2282,0.16294,-0.55241,-0.039712,-0.017942,0.5669,0.82359,-86.665,-57.213,21.865
0.95819,-0.063548,-0.0076848,46.14,-0.04378,0.25145,0.17568,-0.58173,-0.061728,0.04841,0.53445,0.84381,-86.127,-57.279,21.902
0.96868,-0.040306,-0.040618,46.271,-0.048559,0.2554,0.17762,-0.59016,-0.066518,0.056548,0.52706,0.84794,-86.001,-57.285,21.898
0.98532,-0.0044481,-0.091437,46.477,-0.056276,0.26052,0.1799,-0.60463,-0.073829,0.083852,0.5141,0.85362,-85.802,-57.29,21.885
0.97004,-0.0012025,-0.094274,46.609,-0.057896,0.010446,0.017662,-0.61341,-0.059345,0.081776,0.50656,0.85832,-85.672,-57.29,21.873
0.78981,0.026559,-0.11359,48.352,-0.07224,-0.14096,-0.026466,-0.7282,-0.072388,0.11894,0.40499,0.90655,-83.986,-57.265,21.671
0.77497,0.027869,-0.11369,48.607,-0.072215,-0.2086,-0.067853,-0.74626,-0.068979,0.1205,0.38847,0.91355,-83.784,-57.257,21.642
0.75663,0.021176,-0.1013,49.038,-0.066552,-0.21421,-0.070669,-0.77455,-0.062504,0.11427,0.36198,0.92515,-83.45,-57.247,21.595
0.67418,0.0020838,-0.059236,50.953,-0.041596,-0.24184,-0.090664,-0.86722,-0.034245,0.082877,0.27366,0.95825,-81.996,-57.226,21.436
0.66948,-0.00049715,-0.052022,51.565,-0.036821,-0.23687,-0.090836,-0.8867,-0.029497,0.074371,0.25486,0.96411,-81.584,-57.225,21.402
0.67591,-0.0064955,-0.029164,54.094,-0.022391,-0.23771,-0.091431,-0.94443,-0.016146,0.04304,0.19881,0.97909,-79.889,-57.235,21.3
0.68704,-0.0041895,-0.010705,56.605,-0.010656,-0.23674,-0.090594,-0.97448,-0.0077995,0.01809,0.16947,0.98537,-78.191,-57.249,21.251
0.68797,-0.0037902,-0.0076558,57.049,-0.0088982,-0.23424,-0.093471,-0.97768,-0.0065671,0.011317,0.16635,0.986,-77.885,-57.251,21.247
0.68762,-0.005185,0.0058224,59.518,-0.005228,-0.234,-0.093369,-0.99103,-0.0042538,-0.0066996,0.15328,0.98816,-76.187,-57.262,21.245
0.68576,-0.0049646,0.010037,60.322,-0.0052109,-0.23372,-0.091787,-0.9947,-0.0048617,-0.014324,0.14972,0.98863,-75.634,-57.266,21.251
0.67536,-0.0032007,0.022314,62.799,-0.006916,-0.23046,-0.091953,-1.0117,-0.0088571,-0.031836,0.133,0.9906,-73.936,-57.276,21.292
0.65979,-0.00086677,0.029129,65.312,-0.0061373,-0.23052,-0.09318,-1.0353,-0.0099387,-0.042933,0.10959,0.99305,-72.239,-57.281,21.357
0.65448,-0.0006837,0.030557,66.072,-0.0053268,-0.22891,-0.094701,-1.0427,-0.0094989,-0.046489,0.10225,0.99367,-71.738,-57.282,21.38
0.63437,-0.0015455,0.035312,68.664,-0.0012721,-0.23611,-0.099426,-1.0631,-0.0062217,-0.055023,0.081975,0.99511,-70.042,-57.284,21.466
0.60422,-0.0092515,0.051764,71.337,0.0044903,-0.23757,-0.10147,-1.0721,-0.0005633,-0.08353,0.073203,0.99381,-68.348,-57.299,21.585
0.56736,-0.028495,0.085388,74.138,0.012998,-0.24819,-0.108,-1.0602,0.0090954,-0.14445,0.087099,0.98567,-66.661,-57.35,21.779
0.55377,-0.034577,0.094828,74.857,0.015839,-0.24866,-0.10887,-1.0524,0.012517,-0.16228,0.095863,0.98208,-66.254,-57.373,21.844
0.55421,-0.039266,0.10182,75.162,0.017085,-0.27781,-0.12913,-1.0485,0.0128,-0.17281,0.10043,0.97982,-66.085,-57.384,21.874
0.55913,-0.046051,0.11182,75.48,0.018329,-0.278,-0.13029,-1.0442,0.014826,-0.18422,0.10561,0.9772,-65.909,-57.398,21.908
0.57055,-0.093493,0.17976,77.158,0.024093,-0.28634,-0.14598,-1.0119,0.023577,-0.27737,0.14928,0.94909,-64.985,-57.508,22.141
0.5687,-0.10682,0.19842,77.496,0.025078,-0.29025,-0.15195,-1.0038,0.024713,-0.29813,0.16128,0.9408,-64.794,-57.542,22.204
0.56582,-0.11828,0.21435,77.758,0.025776,-0.294,-0.15743,-0.99721,0.025325,-0.31751,0.17178,0.93257,-64.646,-57.571,22.258
0.56238,-0.12845,0.22842,77.973,0.026299,-0.29759,-0.16253,-0.99176,0.025612,-0.33411,0.18096,0.925,-64.525,-57.597,22.306
0.55653,-0.1422,0.24735,78.239,0.026885,-0.30278,-0.1697,-0.98492,0.025649,-0.35715,0.19353,0.91378,-64.377,-57.633,22.369
0.55352,-0.14958,0.25719,78.398,0.028235,-0.25237,-0.11855,-0.97999,0.036421,-0.36775,0.2014,0.90785,-64.288,-57.657,22.409
0.5528,-0.15253,0.26123,78.498,0.029093,-0.25162,-0.11727,-0.97629,0.037813,-0.37094,0.20608,0.9055,-64.234,-57.672,22.435
0.54538,-0.1573,0.26792,78.557,0.030366,-0.45105,-0.25488,-0.97428,0.030629,-0.38121,0.21106,0.90008,-64.201,-57.681,22.45
0.53374,-0.16396,0.27728,78.62,0.032115,-0.44416,-0.24626,-0.97222,0.034779,-0.39295,0.21647,0.89372,-64.167,-57.691,22.467
0.44558,-0.21518,0.3489,79.186,0.045306,-0.38729,-0.1778,-0.94296,0.068523,-0.49996,0.2892,0.81634,-63.886,-57.801,22.649
0.37983,-0.25807,0.40808,79.873,0.055459,-0.33436,-0.1193,-0.88661,0.095503,-0.54564,0.38018,0.74682,-63.606,-57.964,22.909
0.34625,-0.2894,0.45032,80.582,0.061132,-0.2961,-0.082344,-0.81403,0.10945,-0.53443,0.46251,0.70744,-63.355,-58.155,23.209
0.33502,-0.31704,0.48628,81.347,0.063132,-0.27222,-0.066147,-0.7291,0.11233,-0.48979,0.53632,0.68736,-63.101,-58.382,23.559
